infoType,title,link,stars,totalRatings,price,weight,rank,description,brand,colors,Color,RGB
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Darkest Red Rose,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Platinum Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Soft Mahogany,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Golden Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Golden Mahogany,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Intense Auburn,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Dark Garnet Red,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Medium Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Medium Neutral Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Medium Royal Amethyst,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Medium Golden Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",1/2.3 Lightest Golden Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Light Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Light Neutral Brown,NULL
base,"Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 7.20 Dark Rose Quartz, Rose Hair Dye, 1 Count Kit",https://www.amazon.com/Garnier-Ammonia-Permanent-Packaging-Quartz/dp/B07KJQDVM4,3.7,"1,666",7.99,7.7,"14,180","From the manufacturer Size:1 Count  |  Color:7.20 Dark Rose Quartz Garnier Olia is unlike any other traditional, permanent hair color. Powered by a 60% oil blend formula with natural flower oils, Olia propels colorants deep into the hair, giving you vivid color results and 100% gray coverage. The oils help to reverse roughness and dullness without hair feeling weighed down. The non-drip formula has no ammonia, so it smells great as you apply. The end result? More brilliant, long-lasting color and hair that is hydrated, silky, looks full and up to 3x shinier than uncolored, unwashed hair. What's in the hair dye kit? A developer applicator, a colorant tube, after color conditioner, as well as a set of gloves and the instruction sheet. Packaging May Vary
				    ",Garnier,"['Black', 'Soft Black', 'Platinum Black', 'Darkest Brown', 'Darkest Platinum Brown', 'Darkest Red Rose', 'Dark Brown', 'Dark Platinum Brown', 'Dark Soft Mahogany', 'Dark Golden Brown', 'Dark Golden Mahogany', 'Dark Intense Auburn', 'Dark Garnet Red', 'Medium Brown', 'Medium Neutral Brown', 'Medium Royal Amethyst', 'Medium Golden Brown', '1/2.3 Lightest Golden Brown', 'Light Brown', 'Light Neutral Brown', 'Light Golden Brown', 'Light Natural Auburn', 'Light Intense Auburn', 'Dark Blonde', 'Dark Rose Quartz', 'Intense Fire Ruby', 'Medium Blonde', 'Medium Rose Gold', 'Medium Pearl Blonde', '1/2.1 Light Ash Blonde', 'Light Blonde', 'Light Pearl Blonde', 'Light Golden Blonde', 'Soft Black/Dark Brown', '1/2.1 Lightest Ash Blonde']",Light Golden Brown,NULL
